Actual,Predicted,Residual
41.0,41.75916175740389,0.7591617574038878
42.0,44.1605786602731,2.160578660273103
44.0,45.799509780112,1.7995097801119968
39.0,39.969598700225966,0.9695987002259656
51.0,43.98237157647985,-7.017628423520151
37.0,40.75920701512948,3.7592070151294834
35.0,39.57073441563731,4.570734415637311
36.0,37.49611093995158,1.4961109399515777
41.0,43.51711004413806,2.5171100441380574
39.0,40.30409026814882,1.3040902681488191
48.0,48.697012663538246,0.6970126635382456
52.0,51.961866432689064,-0.0381335673109362
39.0,39.61811414419387,0.6181141441938678
37.0,40.5514255273926,3.5514255273926025
36.0,34.56331129628225,-1.4366887037177491
39.0,41.22316197227156,2.223161972271562
37.0,37.39822114819916,0.39822114819916266
37.0,39.177621229828134,2.1776212298281337
37.0,37.264163870557674,0.2641638705576739
38.0,42.61841306716194,4.618413067161939
38.0,39.56677496204538,1.566774962045379
54.0,44.63205870381694,-9.367941296183062
45.0,42.095930467308435,-2.9040695326915653
35.0,38.63833515936373,3.638335159363727
38.0,41.019970838290845,3.0199708382908454
40.0,40.637552669207,0.6375526692069968
40.0,40.43965392562994,0.43965392562994055
42.0,44.688670544388856,2.688670544388856
40.0,39.30656898067295,-0.6934310193270505
35.0,39.74960070425746,4.74960070425746
43.0,45.14827300492442,2.1482730049244196
43.0,42.6327867526305,-0.3672132473694987
37.0,37.713801025111934,0.713801025111934
43.0,40.59879450644513,-2.401205493554869
51.0,39.22821102640682,-11.771788973593182
42.0,39.66787325816152,-2.3321267418384792
46.0,44.48082326036301,-1.5191767396369897
45.0,43.72638514507895,-1.2736148549210498
43.0,38.519688829581874,-4.480311170418126
35.0,36.823189120188886,1.8231891201888857
45.0,37.150305074578974,-7.849694925421026
43.0,44.043073302486135,1.0430733024861354
43.0,45.493189096946665,2.493189096946665
51.0,46.252173017425136,-4.747826982574864
41.0,40.49070872625449,-0.5092912737455109
40.0,39.049630631148524,-0.9503693688514758
33.0,36.73480034622684,3.734800346226841
38.0,41.22004840707016,3.220048407070159
40.0,40.58784199116204,0.587841991162037
48.0,48.10164252976715,0.1016425297671475
38.0,38.71808703305867,0.7180870330586728
48.0,45.38222369190851,-2.617776308091493
37.0,40.089050050937274,3.0890500509372742
40.0,39.0829791918358,-0.9170208081642031
47.0,45.743480696000475,-1.256519303999525
37.0,38.54059754992205,1.5405975499220474
41.0,44.87636875179301,3.8763687517930094
40.0,42.68170343992686,2.6817034399268636
48.0,45.42394335168846,-2.5760566483115426
36.0,39.77048244591859,3.7704824459185886
45.0,46.048948840664025,1.0489488406640248
48.0,44.74851641446785,-3.2514835855321493
39.0,40.250625476596774,1.250625476596774
36.0,38.451332438243114,2.4513324382431136
46.0,43.91043256014036,-2.0895674398596427
45.0,46.450128916858084,1.450128916858084
57.0,50.31510123848794,-6.684898761512059
38.0,40.31405576688622,2.31405576688622
47.0,45.0294853226124,-1.9705146773875981
38.0,42.864965728747165,4.8649657287471655
50.0,47.41520055386949,-2.5847994461305106
41.0,42.42817558321305,1.4281755832130472
43.0,44.43535859820389,1.4353585982038908
36.0,41.89850102308898,5.898501023088983
39.0,44.22701318119519,5.22701318119519
41.0,42.04234468376724,1.04234468376724
45.0,42.632003392902234,-2.3679966070977656
39.0,40.9559925060511,1.9559925060511034
39.0,46.0398941692742,7.0398941692741985
40.0,41.362738631823625,1.3627386318236248
41.0,47.05967319548327,6.0596731954832705
37.0,39.333180692711274,2.3331806927112737
37.0,41.33119729810835,4.33119729810835
36.0,39.31295330861987,3.3129533086198677
37.0,39.09575471731358,2.095754717313582
43.0,45.89845620318769,2.898456203187692
47.0,40.1296505070949,-6.870349492905099
46.0,48.858332466533895,2.858332466533895
41.0,39.99313815768264,-1.0068618423173632
37.0,38.064228030960294,1.0642280309602938
43.0,43.30628232366587,0.3062823236658687
38.0,40.51910142468455,2.51910142468455
38.0,41.215229694508366,3.2152296945083663
38.0,36.42457383170064,-1.5754261682993587
53.0,51.54959136206919,-1.4504086379308134
41.0,41.5093593430566,0.5093593430566017
38.0,39.273632309018396,1.2736323090183959
40.0,41.19060216651139,1.1906021665113897
42.0,41.10255498941071,-0.897445010589287
47.0,45.061819718204845,-1.9381802817951552
40.0,42.21560692392511,2.215606923925108
30.0,37.52038616290274,7.520386162902739
46.0,39.12388471709836,-6.876115282901637
43.0,43.32165672661777,0.3216567266177677
39.0,43.85195956702519,4.85195956702519
35.0,37.310560937883146,2.310560937883146
44.0,40.927067578549405,-3.072932421450595
35.0,36.480360455712386,1.4803604557123862
42.0,46.5569484729674,4.556948472967399
52.0,41.303412447762945,-10.696587552237055
37.0,39.76112622688112,2.7611262268811174
42.0,42.07467227011965,0.07467227011964894
43.0,43.0832780673891,0.08327806738910226
48.0,43.57374156753811,-4.426258432461893
42.0,41.97690350113515,-0.02309649886485232
38.0,39.30445429199796,1.3044542919979634
45.0,42.48721310566947,-2.5127868943305316
55.0,44.18189744059039,-10.81810255940961
40.0,41.63628515079023,1.6362851507902292
42.0,41.4925259618937,-0.5074740381063023
59.0,40.08742676840909,-18.912573231590912
32.0,35.523038938135414,3.5230389381354144
35.0,38.56600171784871,3.5660017178487067
48.0,40.07509359290004,-7.924906407099961
40.0,40.68667924052586,0.6866792405258622
45.0,42.232952159987455,-2.7670478400125447
